Name;Total;rel_foreign;rel_women
St. Märgen;1957;0.0888661899897855;0.5012774655084312
St. Peter;2669;0.09169161676646706;0.5074794315632012
Ebringen;2815;0.0732574679943101;0.5053342816500711
Pfaffenweiler;2632;0.06347396427213987;0.5089455652835935
Schallstadt;6401;0.1177298311444653;0.5155590304925723
Feldberg (Schwarzwald);1908;0.2506568575932738;0.4831756046267087
Schluchsee;2564;0.19086651053864168;0.4986333463490824
Staufen im Breisgau, Stadt;8325;0.10382119682768565;0.5231971153846153
Münstertal/Schwarzwald;5090;0.13201255394272263;0.5015704750687083
Eisenbach (Hochschwarzwald);2149;0.12186046511627907;0.495817843866171
Titisee-Neustadt, Stadt;12756;0.1915994044353891;0.5047410077580127
Denzlingen;13578;0.1264452463362545;0.5124825097577141
Reute;2828;0.05396825396825397;0.5007057163020465
Vörstetten;3150;0.08150967332699016;0.5206087507926442
Biederbach;1721;0.042392566782810684;0.4831395348837209
Elzach, Stadt;7366;0.09622692725298589;0.5025801195002716
Winden im Elztal;2830;0.0746110325318246;0.49557522123893805
Emmendingen, Stadt;29136;0.14672066444726636;0.5118912797281994
Malterdingen;3266;0.11362940275650842;0.4944852941176471
Sexau;3438;0.0877039627039627;0.5067055393586006
Teningen;11803;0.11071549677856901;0.5020352781546812
Freiamt;4200;0.053822338652060014;0.4994043364307839
Herbolzheim, Stadt;10822;0.1399241653565153;0.49930639045593267
Kenzingen, Stadt;10517;0.13088557024636166;0.5077537817524498
Weisweil;2161;0.0871580899397311;0.5018552875695733
Rheinhausen;4118;0.12515188335358446;0.5003645200486027
Bahlingen am Kaiserstuhl;4366;0.09192773839469472;0.5014850354123829
Endingen am Kaiserstuhl, Stadt;10025;0.1053681899820395;0.5069368200419203
Forchheim;1404;0.09950248756218906;0.5010660980810234
Riegel am Kaiserstuhl;3979;0.1402362402613722;0.5031399145943231
Sasbach am Kaiserstuhl;3407;0.07791446983011131;0.4852036331673015
Wyhl am Kaiserstuhl;3979;0.11312217194570136;0.4972347913524384
Gutach im Breisgau;4577;0.1017689451845381;0.5066637535503605
Simonswald;2939;0.08800543662928983;0.4857336956521739
Waldkirch, Stadt;21244;0.14837828931883443;0.5184296003389351
Appenweier;10277;0.08847576406462916;0.4970316301703163
Friesenheim;13509;0.12191872085276483;0.5003700962250185
Hornberg, Stadt;4155;0.1935096153846154;0.4984378755106945
Kehl, Stadt;38547;0.24019607843137256;0.5065362867666131
Willstätt;9832;0.11436413540713632;0.4998983533238463
Neuried;9823;0.09077956442092408;0.5033085615392446
Rheinau, Stadt;11240;0.09353862584549662;0.49581701673193307
Achern, Stadt;25702;0.12433841843088418;0.508582772177027
Lauf;4013;0.06077210460772105;0.5013698630136987
Sasbach;5289;0.09837306091562618;0.5158910329171397
Sasbachwalden;2605;0.12936660268714012;0.49174664107485605
Ettenheim, Stadt;13425;0.10116209773539929;0.5048059011996126
Mahlberg, Stadt;5187;0.13080331342708534;0.5037565016374494
Ringsheim;2470;0.12484799351438995;0.49736735520453623
Rust;4520;0.25912005306212693;0.5037593984962406
Kappel-Grafenhausen;5242;0.1266233766233766;0.49207864096201565
Berghaupten;2459;0.08455284552845528;0.5052845528455284
Gengenbach, Stadt;11056;0.12708031837916064;0.5161027682286955
Ohlsbach;3300;0.07858009708737865;0.5051577669902912
Fischerbach;1706;0.07561547479484174;0.49268578115857226
Haslach im Kinzigtal, Stadt;7160;0.104387926215763;0.5060089435438793
Hofstetten;1785;0.05319148936170213;0.49384098544232924
Mühlenbach;1671;0.060024009603841535;0.4733373277411624
Steinach;3930;0.06253177427554651;0.5025419420437214
Gutach (Schwarzwaldbahn);2282;0.0775635407537248;0.509864094695309
Hausach, Stadt;5808;0.1348372653693818;0.5036169479848432
Kappelrodeck;6190;0.09353796445880452;0.4997577128089162
Ottenhöfen im Schwarzwald;3167;0.12934851359898797;0.5042708003796267
Seebach;1440;0.12699514226231784;0.47847222222222224
Kippenheim;5482;0.1396536007292616;0.4972657674079475
Lahr/Schwarzwald, Stadt;49108;0.20053764535771745;0.49987781036168133
Bad Peterstal-Griesbach;2602;0.1545875096376253;0.49421742482652276
Oppenau, Stadt;4885;0.13701431492842536;0.5039852851011649
Lautenbach;1931;0.07080103359173126;0.4953560371517028
Oberkirch, Stadt;19627;0.10576727124515997;0.5062162437582798
Renchen, Stadt;7472;0.10343904723671886;0.5025421461065025
Durbach;4048;0.07213438735177866;0.5096391497775581
Hohberg;8128;0.08415354330708662;0.4935416410382581
Offenburg, Stadt;62221;0.1505625200900032;0.5056734169077467
Ortenberg;3426;0.07213785046728972;0.5040863981319322
Schutterwald;7187;0.0775;0.4996527295457702
Schuttertal;3190;0.04918546365914787;0.5025046963055729
Seelbach;4848;0.08948453608247423;0.5129896907216495
Meißenheim;4141;0.10133010882708585;0.49383313180169286
Schwanau;6925;0.08765342960288809;0.4928499205546728
Oberwolfach;2546;0.04390435123480988;0.481786133960047
Wolfach, Stadt;5608;0.09702158016764759;0.503034630489111
Biberach;3716;0.06054897739504844;0.5024219590958019
Nordrach;1820;0.09928688974218322;0.48902305159165754
Oberharmersbach;2427;0.06347897774113767;0.4808247422680412
Zell am Harmersbach, Stadt;8112;0.09548482605477424;0.5049993827922479
Dornhan, Stadt;6164;0.07123154307966899;0.5058441558441559
Dunningen;6362;0.07175380750510284;0.49089195979899497
Eschbronn;2086;0.061449831973115696;0.5004798464491362
Epfendorf;3162;0.0926860025220681;0.48707440100882726
Oberndorf am Neckar, Stadt;14525;0.1787632557498967;0.49838187702265374
Fluorn-Winzeln;3074;0.07584635416666667;0.4892578125
Dietingen;4147;0.06825856246985046;0.4934876989869754
Rottweil, Stadt;24664;0.16470731311820982;0.5115958481998054
Wellendingen;3249;0.13960639606396064;0.4870769230769231
Zimmern ob Rottweil;6335;0.09459886291850916;0.5012638230647709
Deißlingen;6138;0.1155852624714705;0.49991850040749797
Schenkenzell;1852;0.1009719222462203;0.4821621621621622
Schiltach, Stadt;3640;0.09859928591046416;0.505358615004122
Aichhalden;4167;0.05082713977463438;0.5036005760921748
Hardt;2458;0.044751830756712775;0.500406834825061
Lauterbach;2755;0.14711224119142755;0.49909123954925483
Schramberg, Stadt;20447;0.17294336300498875;0.5008313771517997
Sulz am Neckar, Stadt;12670;0.1576039775866151;0.5015785319652722
Vöhringen;4302;0.10471325748781055;0.5015105740181269
Bösingen;3375;0.060498220640569395;0.49599525363393654
Villingendorf;3353;0.09644670050761421;0.5055240370259779
Bad Dürrheim, Stadt;12973;0.13749807425666308;0.5218730745532963
Blumberg, Stadt;9924;0.15062972292191434;0.5020153164046756
Königsfeld im Schwarzwald;5816;0.07493984187005844;0.5121238177128117
St. Georgen im Schwarzwald, Stadt;12265;0.17154504688136976;0.5104353497472689
Vöhrenbach, Stadt;3614;0.1452637392985363;0.49668691330756487
Bräunlingen, Stadt;5696;0.10828360828360828;0.4998245614035088
Donaueschingen, Stadt;21880;0.15103048028149704;0.5035872595165197
Hüfingen, Stadt;7860;0.12627032520325204;0.5060363451518617
Furtwangen im Schwarzwald, Stadt;8380;0.16169094817291618;0.4988058275614999
Gütenbach;1070;0.09448082319925163;0.4953183520599251
Schönwald im Schwarzwald;2487;0.09383809907370116;0.4977849375755135
Schonach im Schwarzwald;3856;0.10923715620134924;0.4988320788995588
Triberg im Schwarzwald, Stadt;4416;0.21010879419764278;0.5010206396008166
Dauchingen;3761;0.10942895086321382;0.5059760956175299
Mönchweiler;2814;0.08633606849803782;0.5090844317776986
Niedereschach;5835;0.09368042473026203;0.5020554984583762
Tuningen;2973;0.12196765498652291;0.5128032345013477
Unterkirnach;2509;0.18558343289526086;0.4796974522292994
Villingen-Schwenningen, Stadt;87468;0.2197352477194266;0.5090595242177944
Brigachtal;4983;0.06430868167202572;0.5076335877862596
Bärenthal;486;0.10633946830265849;0.47959183673469385
Buchheim;729;0.03146374829001368;0.5136612021857924
Fridingen an der Donau, Stadt;3159;0.13348129359543437;0.49920810896420653
Irndorf;683;0.04899135446685879;0.5057471264367817
Kolbingen;1244;0.07624398073836276;0.5128617363344051
Mühlheim an der Donau, Stadt;3679;0.0836284391174067;0.5138964577656676
Renquishausen;756;0.042105263157894736;0.479002624671916
Bubsheim;1427;0.3237762237762238;0.43916083916083914
Deilingen;1857;0.18019480519480519;0.48484848484848486
Egesheim;633;0.2169230769230769;0.4969230769230769
Gosheim;3783;0.16587427363972532;0.49801849405548215
Königsheim;596;0.11092436974789915;0.5016835016835017
Reichenbach am Heuberg;459;0.15184381778741865;0.5184381778741866
Wehingen;3646;0.22886937431394072;0.4943758573388203
Geisingen, Stadt;6299;0.12277636594663278;0.49634804699904733
Immendingen;6363;0.15163419233186676;0.501414204902577
Aldingen;7661;0.16449086161879894;0.4941253263707572
Balgheim;1280;0.09720062208398134;0.5046728971962616
Böttingen;1431;0.10335195530726257;0.49232914923291493
Denkingen;2931;0.10655737704918032;0.49982940975776186
Dürbheim;1712;0.11052937754508435;0.4973821989528796
Frittlingen;2114;0.1506395073424917;0.4808510638297872
Hausen ob Verena;808;0.08364544319600499;0.4993757802746567
Mahlstetten;840;0.08433734939759036;0.4879518072289157
Spaichingen, Stadt;13434;0.18391061452513965;0.5017133492252682
Durchhausen;1031;0.09390125847047434;0.48209099709583736
Gunningen;770;0.09573091849935317;0.47865459249676584
Talheim;1277;0.076138147566719;0.4886274509803922
Trossingen, Stadt;17083;0.22821188176763244;0.5055588063194851
Neuhausen ob Eck;3984;0.09581138700777526;0.5085298544907175
Tuttlingen, Stadt;36671;0.2703122869221328;0.5010363824796814
Wurmlingen;3904;0.09902763561924258;0.5097236438075742
Seitingen-Oberflacht;2572;0.12636080870917574;0.5001943256898562
Rietheim-Weilheim;2875;0.12460842325095718;0.5020876826722338
Emmingen-Liptingen;4720;0.09355112431056428;0.5020131383767747
Hilzingen;8986;0.10199309653713395;0.5123037523661063
Radolfzell am Bodensee, Stadt;30748;0.13584021859345521;0.5200377333940538
Tengen, Stadt;4758;0.1030277544154752;0.5046296296296297
Aach, Stadt;2284;0.10459518599562363;0.4973753280839895
Engen, Stadt;11029;0.1394505394868075;0.5056230727371667
Mühlhausen-Ehingen;3938;0.09733840304182509;0.4991128010139417
Büsingen am Hochrhein;1387;0.3403179190751445;0.5177151120751988
Gailingen am Hochrhein;2863;0.15387299371946964;0.5178072625698324
Gottmadingen;10703;0.14577885692939857;0.5126097515411918
Gaienhofen;3290;0.10905224787363305;0.5179222357229648
Moos;3412;0.08944281524926687;0.5057235104197241
Öhningen;3594;0.08943995541933686;0.5107272220674283
Allensbach;7230;0.12257885998893193;0.5314056447149972
Konstanz, Universitätsstadt;86435;0.16222219651306732;0.5214554289350379
Reichenau;5263;0.16299810246679317;0.484819734345351
Singen (Hohentwiel), Stadt;46790;0.26501955587851844;0.5117447154124009
Steißlingen;4944;0.07867661892273553;0.5195643404598629
Volkertshausen;3246;0.10824108241082411;0.5041500153704273
Rielasingen-Worblingen;12169;0.14380749014454666;0.5119467936612201
Eigeltingen;3836;0.0954367666232073;0.500651890482399
Mühlingen;2674;0.1109865470852018;0.4880418535127055
Stockach, Stadt;17414;0.14915001148633125;0.5158196956646569
Hohenfels;2218;0.08333333333333333;0.4880898876404494
Bodman-Ludwigshafen;4742;0.11830451286377056;0.5162310286677909
Orsingen-Nenzingen;3475;0.08559077809798271;0.507492795389049
Efringen-Kirchen;8601;0.09711560828099558;0.5009308820107051
Steinen;10419;0.11322203032047591;0.5100239808153477
Todtnau, Stadt;4925;0.1534090909090909;0.5011162979500711
Weil am Rhein, Stadt;31471;0.21266997077138136;0.5117217280813214
Grenzach-Wyhlen;15256;0.17608125819134993;0.5135666535587888
Kleines Wiesental;3010;0.058901830282861896;0.498167277574142
Kandern, Stadt;8659;0.1550369685767098;0.5171537484116899
Malsburg-Marzell;1471;0.08973487423521415;0.5023793337865398
Inzlingen;2593;0.11676300578034682;0.5213872832369942
Lörrach, Stadt;49535;0.1862699582164268;0.5168961201501877
Rheinfelden (Baden), Stadt;34440;0.18581218421511123;0.5088422336440457
Schwörstadt;2588;0.14728682170542637;0.4976762199845081
Bad Bellingen;4876;0.19186524239934263;0.4971276159212146
Schliengen;5837;0.09965694682675814;0.5124378109452736
Aitern;508;0.048;0.49899799599198397
Böllen;102;0.030303030303030304;0.5050505050505051
Fröhnd;479;0.027083333333333334;0.5167364016736402
Schönau im Schwarzwald, Stadt;2405;0.18762972187629723;0.508298755186722
Schönenberg;341;0.0;0.49851632047477745
Tunau;191;0.05405405405405406;0.4891304347826087
Utzenfeld;605;0.07333333333333333;0.49246231155778897
Wembach;332;0.14759036144578314;0.48036253776435045
Wieden;542;0.040740740740740744;0.4962962962962963
Hasel;1161;0.07401032702237521;0.5094664371772806
Hausen im Wiesental;2316;0.14106447425356988;0.5088859991330733
Maulburg;4291;0.14135759272218335;0.4951048951048951
Schopfheim, Stadt;20082;0.1310063237564109;0.5156358928393586
Binzen;2990;0.10357500835282325;0.516883985289201
Eimeldingen;2456;0.10858072387149248;0.5117886178861789
Fischingen;767;0.1469440832249675;0.49934980494148246
Rümmingen;1936;0.09602478058853897;0.5036231884057971
Schallbach;840;0.12276519666269368;0.5226190476190476
Wittlingen;932;0.0854978354978355;0.5070270270270271
Zell im Wiesental, Stadt;6201;0.21559780857234934;0.5064453754431195
Häg-Ehrsberg;827;0.043373493975903614;0.5042219541616405
Albbruck;7307;0.09883641341546885;0.4995208761122519
Görwihl;4236;0.07390791027154664;0.5021246458923513
Klettgau;7491;0.14007470651013873;0.49879935965848454
Laufenburg (Baden), Stadt;9205;0.18838219326818675;0.5084138530018456
Stühlingen, Stadt;5336;0.1442217643753512;0.501310861423221
Wehr, Stadt;13037;0.15533906106167536;0.5105077465868998
Bonndorf im Schwarzwald, Stadt;6844;0.1604200087501823;0.4902332361516035
Wutach;1193;0.07441471571906355;0.49081803005008345
Dettighofen;1078;0.15892193308550187;0.4911955514365153
Jestetten;5200;0.20107650903498656;0.5230680507497116
Lottstetten;2221;0.2641509433962264;0.5002245172878311
Hohentengen am Hochrhein;3714;0.17388963660834456;0.4896421845574388
Küssaberg;5483;0.12777980313525336;0.5173168064163325
Grafenhausen;2256;0.17899867080194948;0.5011076650420913
Ühlingen-Birkendorf;5208;0.1362675379588699;0.49423741836342683
Herrischried;2632;0.12419293581466008;0.5024667931688804
Murg;6811;0.17290474093644503;0.5048429703551511
Rickenbach;3787;0.08961141950832673;0.5030415234065062
Bad Säckingen, Stadt;17718;0.1985099057402495;0.5180355630821338
Bernau im Schwarzwald;1852;0.176056338028169;0.4975636166756903
Dachsberg (Südschwarzwald);1353;0.11062271062271062;0.5309992706053975
Häusern;1328;0.20874152223059533;0.5086661642803316
Höchenschwand;2570;0.2208398133748056;0.5124416796267496
Ibach;307;0.1167192429022082;0.5079365079365079
St. Blasien, Stadt;3663;0.2699235807860262;0.5193777292576419
Todtmoos;1915;0.20177267987486966;0.49947807933194155
Dogern;2257;0.09490022172949002;0.5046563192904656
Lauchringen;8047;0.18060907395898074;0.5101279980116814
Weilheim;3103;0.054428341384863126;0.507255723960013
Waldshut-Tiengen, Stadt;24456;0.21540662035145075;0.5120147118921128
Wutöschingen;6677;0.13025902081149873;0.5054648899535858
Eggingen;1738;0.11643835616438356;0.5045662100456622
Dettingen an der Erms;9674;0.16900971676659085;0.5121951219512195
Eningen unter Achalm;11424;0.18117338003502628;0.5100700525394045
Pfullingen, Stadt;19233;0.18094346491912414;0.508971758464659
Reutlingen, Stadt;116928;0.1977421423989737;0.5075905953592597
Trochtelfingen, Stadt;6236;0.10150737652341245;0.5006414368184734
Wannweil;5249;0.11787072243346007;0.5063700323255371
Sonnenbühl;7059;0.07642138097263576;0.4940459313864474
Lichtenstein;9101;0.18293755496921724;0.5063764291996482
St. Johann;5130;0.07365549493374902;0.49970777323202803
Engstingen;5150;0.08494957331264547;0.5011636927851048
Hohenstein;3780;0.08165961945031712;0.49392498679344954
Grafenberg;2698;0.10500927643784787;0.5046451133407656
Metzingen, Stadt;22936;0.19767188385577888;0.5120983563674413
Riederich;4283;0.153468815697267;0.5101516919486581
Gomadingen;2087;0.047961630695443645;0.4983213429256595
Mehrstetten;1441;0.07761607761607761;0.48130193905817176
Münsingen, Stadt;14568;0.11425432573468827;0.5072443864588341
Pliezhausen;9889;0.09296914516944867;0.5063239906910857
Walddorfhäslach;5362;0.06527415143603134;0.5068084312628242
Grabenstetten;1708;0.09905660377358491;0.4876179245283019
Hülben;3012;0.10315091210613599;0.5014905597880093
Bad Urach, Stadt;12726;0.22685840012572686;0.506483300589391
Römerstein;4038;0.07134010403765172;0.5038394847659153
Hayingen, Stadt;2144;0.08228730822873083;0.5016241299303944
Pfronstetten;1514;0.05644090305444887;0.49235880398671095
Zwiefalten;2312;0.115684575389948;0.47530329289428075
Dettenhausen;5411;0.09400444115470022;0.5127635960044395
Kirchentellinsfurt;5502;0.1014887436456064;0.508529945553539
Kusterdingen;8628;0.09182491894395553;0.5010419078490391
Tübingen, Universitätsstadt;90503;0.15720615697411022;0.5271387212977082
Ammerbuch;11329;0.10504016241504105;0.5089561457689932
Dußlingen;6086;0.14325611959914572;0.5059983566146261
Gomaringen;9059;0.1188425005522421;0.5113787008395935
Nehren;4437;0.11857529305680793;0.5124097472924187
Bodelshausen;5697;0.1912951912951913;0.5047401685393258
Mössingen, Stadt;21595;0.13453433983235308;0.5116946876013153
Ofterdingen;5329;0.1271393643031785;0.5021620605376951
Hirrlingen;3124;0.09108341323106424;0.49168266154830453
Rottenburg am Neckar, Stadt;44962;0.14981981581171866;0.5054832610388166
Neustetten;3704;0.09272776426061098;0.4968910516355772
Starzach;4298;0.07606420097697139;0.5037226617031177
Burladingen, Stadt;12058;0.12798606502986065;0.5044798407167745
Haigerloch, Stadt;10835;0.11483121195351412;0.5031359527762406
Rosenfeld, Stadt;6413;0.11986889339784611;0.5030425963488844
Bitz;3823;0.07549148099606816;0.5200524246395806
Albstadt, Stadt;46136;0.1859799713876967;0.5072831317466511
Balingen, Stadt;35196;0.11838590508667235;0.5123628715966577
Geislingen, Stadt;5866;0.07457857994210795;0.5021283841307679
Bisingen;9544;0.11883055642879597;0.5070717653221583
Grosselfingen;2167;0.08144377602961592;0.5043961129106895
Hechingen, Stadt;19515;0.18002459772471047;0.5098903351439992
Jungingen;1355;0.07714915503306392;0.5227941176470589
Rangendingen;5279;0.07422836583980306;0.5130681818181818
Meßstetten, Stadt;11069;0.15986271676300579;0.5098446531791907
Nusplingen;1902;0.1266490765171504;0.49709762532981533
Obernheim;1517;0.11279683377308707;0.4887566137566138
Dautmergen;443;0.11830357142857142;0.48444444444444446
Dormettingen;1085;0.12430939226519337;0.5211786372007366
Dotternhausen;1850;0.08401084010840108;0.5027085590465872
Hausen am Tann;504;0.137524557956778;0.48722986247544203
Ratshausen;741;0.11709286675639301;0.4783783783783784
Schömberg, Stadt;4653;0.17387561867871745;0.49010327022375216
Weilen unter den Rinnen;604;0.08429752066115702;0.49503311258278143
Zimmern unter der Burg;436;0.06502242152466367;0.46741573033707867
Straßberg;2455;0.07342799188640974;0.5060777957860616
Winterlingen;6338;0.10301309354787822;0.5132533922372988
Ulm, Universitätsstadt;127117;0.21778532993486263;0.5075757575757576
Erbach, Stadt;13933;0.12557438253877082;0.4983123877917415
Schelklingen, Stadt;6645;0.15487658037326912;0.49413004214328715
Blaustein, Stadt;16313;0.16529736358062538;0.4986817094855601
Allmendingen;4862;0.1277994657900144;0.4966098212451202
Altheim;590;0.11804384485666104;0.4772344013490725
Berghülen;1955;0.09151329243353783;0.49591002044989774
Blaubeuren, Stadt;12495;0.20798655569782332;0.4950384122919334
Dietenheim, Stadt;6779;0.16546232119156468;0.5018433859312785
Illerrieden;3350;0.0778175313059034;0.5067144136078783
Balzheim;2128;0.12112676056338029;0.4877934272300469
Beimerstetten;2376;0.10449013848090642;0.5073560319461958
Dornstadt;8985;0.11144477811144478;0.5057829181494662
Westerstetten;2206;0.08253968253968254;0.5034013605442177
Ehingen (Donau), Stadt;27239;0.19265078374509012;0.49917391783236037
Griesingen;1014;0.07213438735177866;0.5128458498023716
Oberdischingen;2214;0.11934900542495479;0.5036166365280289
Öpfingen;2297;0.11009573542210618;0.5010864841373316
Hüttisheim;1479;0.089857045609258;0.5272851296043656
Schnürpflingen;1394;0.08011444921316166;0.4910265613783202
Illerkirchberg;4862;0.10483042137718397;0.49640287769784175
Staig;3265;0.08450704225352113;0.5042892156862745
Laichingen, Stadt;11952;0.18193224592220827;0.4940192388122125
Merklingen;2016;0.08557213930348259;0.4955223880597015
Nellingen;1984;0.08199195171026157;0.490176322418136
Westerheim;3020;0.0606763925729443;0.5016567263088137
Heroldstatt;2818;0.08903866619368571;0.5086787105915692
Altheim (Alb);1695;0.07505910165484633;0.5011834319526627
Asselfingen;1000;0.08167330677290836;0.48306772908366535
Ballendorf;668;0.042232277526395176;0.5142857142857142
Bernstadt;2255;0.08060230292294066;0.49889233495790875
Börslingen;172;0.047058823529411764;0.5087719298245614
Breitingen;361;0.10192837465564739;0.5152354570637119
Holzkirch;273;0.037037037037037035;0.5
Langenau, Stadt;15005;0.13415528157280907;0.49976671332400185
Neenstetten;836;0.09580838323353294;0.4910394265232975
Nerenstetten;354;0.03089887640449438;0.5028089887640449
Öllingen;546;0.09289617486338798;0.48363636363636364
Rammingen;1276;0.11459968602825746;0.4748822605965463
Setzingen;706;0.0465444287729196;0.4823196605374823
Weidenstetten;1371;0.11420204978038068;0.4766081871345029
Amstetten;4134;0.1371124031007752;0.499273607748184
Lonsee;5037;0.13593967056955744;0.4925580472315936
Emeringen;155;0.025477707006369428;0.5163398692810458
Emerkingen;824;0.08637469586374696;0.48484848484848486
Grundsheim;211;0.06451612903225806;0.5321100917431193
Hausen am Bussen;277;0.06115107913669065;0.5143884892086331
Lauterach;563;0.06525573192239859;0.5043936731107206
Munderkingen, Stadt;5399;0.22728114010734776;0.5065704238386082
Obermarchtal;1328;0.10308502633559068;0.4966139954853273
Oberstadion;1560;0.07335907335907337;0.4935483870967742
Rechtenstein;291;0.05460750853242321;0.4864864864864865
Rottenacker;2204;0.1105550500454959;0.4813466787989081
Untermarchtal;881;0.1282633371169126;0.6072644721906924
Unterstadion;797;0.05163727959697733;0.49370277078085645
Unterwachingen;195;0.041666666666666664;0.5079365079365079
Schemmerhofen;8651;0.06472491909385113;0.49670558316957575
Alleshausen;542;0.055865921787709494;0.49250936329588013
Allmannsweiler;330;0.04573170731707317;0.43425076452599387
Bad Buchau, Stadt;4520;0.21469676848162905;0.4973427812223206
Betzenweiler;757;0.08741721854304636;0.507323568575233
Dürnau;467;0.09247311827956989;0.5
Kanzach;502;0.08064516129032258;0.5190380761523046
Moosburg;229;0.04424778761061947;0.504424778761062
Oggelshausen;927;0.055734190782422297;0.49306296691568835
Seekirch;299;0.06209150326797386;0.48220064724919093
Tiefenbach;538;0.04878048780487805;0.4896421845574388
Bad Schussenried, Stadt;8697;0.1183228029867892;0.5025275735294118
Ingoldingen;3083;0.04124715816823644;0.4876543209876543
Attenweiler;1897;0.07781282860147214;0.48239621650026276
Biberach an der Riß, Stadt;34013;0.16638250338056323;0.5092891998353812
Eberhardzell;4498;0.06626639982210362;0.48687138406764574
Hochdorf;2316;0.05907718844329452;0.5
Maselheim;4576;0.07954545454545454;0.48316571928290336
Mittelbiberach;4392;0.09446847256999773;0.5030730707944457
Ummendorf;4391;0.07550602683647942;0.5039781768583769
Warthausen;5218;0.08758144883096972;0.5057515337423313
Berkheim;3111;0.09916291049581455;0.4912959381044487
Dettingen an der Iller;2633;0.0729483282674772;0.49772036474164133
Erolzheim;3339;0.12822049131216298;0.49865067466266866
Kirchberg an der Iller;2199;0.1395985401459854;0.5052487448653583
Kirchdorf an der Iller;3982;0.126629889669007;0.48457486832204666
Achstetten;4940;0.10546558704453442;0.5030364372469636
Burgrieden;4167;0.08883553421368548;0.4978386167146974
Laupheim, Stadt;22641;0.1519568866507642;0.49964661189150983
Mietingen;4514;0.06455190771960959;0.48646850044365575
Erlenmoos;1798;0.05803571428571429;0.49497767857142855
Ochsenhausen, Stadt;9123;0.1419644814733611;0.48952965683587324
Steinhausen an der Rottum;2146;0.07635009310986965;0.48789571694599626
Gutenzell-Hürbel;1838;0.043596730245231606;0.5081699346405228
Altheim;2103;0.05370722433460076;0.4923954372623574
Dürmentingen;2560;0.11059007424775302;0.4839718530101642
Ertingen;5365;0.10552857676503549;0.4953288490284006
Langenenslingen;3636;0.09362987369577155;0.49684152705300744
Riedlingen, Stadt;10795;0.14767463405595702;0.4965261695229273
Unlingen;2405;0.07196339434276207;0.49875311720698257
Uttenweiler;3698;0.06253383865728208;0.49296155928532753
Rot an der Rot;4610;0.08565217391304347;0.4823836450630709
Tannheim;2487;0.10076274588518667;0.4855421686746988
Schwendi;6774;0.1101269560082669;0.4939474461175081
Wain;1651;0.12303030303030303;0.5024213075060533
Meckenbeuren;13735;0.09823897540387135;0.5027290590204497
Eriskirch;4804;0.11790393013100436;0.5053025577043044
Kressbronn am Bodensee;8726;0.13224845289938117;0.5075636030254412
Langenargen;7546;0.1008347687822976;0.5212836493833709
Friedrichshafen, Stadt;61780;0.20029135642602783;0.506563719063112
Immenstaad am Bodensee;6431;0.13950233281493002;0.5071539657853811
Bermatingen;3980;0.10776186887716654;0.49157232704402515
Markdorf, Stadt;14326;0.15288448107277552;0.5057968990082414
Oberteuringen;4944;0.10625379477838494;0.49625430249038266
Deggenhausertal;4401;0.07882780554293503;0.5003408316291752
Daisendorf;1512;0.12458800263678313;0.5098684210526315
Hagnau am Bodensee;1433;0.15422191207257502;0.5282623866015352
Meersburg, Stadt;5893;0.19497709146444936;0.5270751994567985
Stetten;960;0.12939958592132506;0.5289256198347108
Uhldingen-Mühlhofen;8254;0.16253176812295778;0.5153753026634382
Frickingen;2997;0.09233333333333334;0.4924974991663888
Heiligenberg;2860;0.08782365290412876;0.5113676110528157
Salem;11997;0.13287762587529175;0.5035425523047429
Neukirch;2695;0.06159554730983302;0.4929472902746845
Tettnang, Stadt;20079;0.13228409204103994;0.5022169082847606
Owingen;4468;0.10564010743061773;0.5061535019019915
Sipplingen;2060;0.10043668122270742;0.5048496605237633
Überlingen, Stadt;22570;0.13924331029594186;0.5350671215276239
Aulendorf, Stadt;10288;0.12444142218768214;0.4959689169499757
Bad Wurzach, Stadt;14820;0.11480056691637984;0.49261083743842365
Isny im Allgäu, Stadt;14517;0.15475206611570247;0.504029203113162
Kißlegg;9157;0.08451626992793186;0.5009280489136368
Argenbühl;6635;0.06490963855421687;0.49992471013401596
Altshausen;4007;0.13082481933715426;0.4809464508094645
Boms;721;0.10359116022099447;0.4903314917127072
Ebenweiler;1276;0.06200941915227629;0.4775767112509835
Eichstegen;516;0.1036468330134357;0.475
Fleischwangen;682;0.05263157894736842;0.4905109489051095
Guggenhausen;177;0.0446927374301676;0.5083798882681564
Hoßkirch;721;0.0766016713091922;0.5055710306406686
Königseggwald;679;0.056686046511627904;0.5057971014492754
Riedhausen;773;0.034974093264248704;0.49870466321243523
Unterwaldhausen;286;0.06028368794326241;0.5071942446043165
Ebersbach-Musbach;1688;0.040780141843971635;0.47833827893175074
Bad Waldsee, Stadt;20255;0.1136890951276102;0.510763306013627
Bergatreute;3157;0.07228915662650602;0.49096098953377737
Bodnegg;3088;0.06168831168831169;0.4939993512812196
Grünkraut;3084;0.09452897377792166;0.4951424870466321
Schlier;3897;0.08414571575166752;0.4946153846153846
Waldburg;3264;0.05429447852760736;0.5073574494175352
Aichstetten;2847;0.10193321616871705;0.480688202247191
Aitrach;2809;0.11961552153791385;0.49234057712860707
Leutkirch im Allgäu, Stadt;23517;0.12756729174639622;0.49761844007825123
Baienfurt;7141;0.15917051982625754;0.5105816398037841
